TitleText: Frequency Response
XUnitText: f / fs
YUnitText: H(f)
Markers: on
XLowLimit: -0.5
XHighLimit: 0.5
BoundBox: on
0.413549 2.788388e-08
0.415141 8.654274e-07
0.416732 4.428480e-07
0.418324 5.482616e-07
0.419916 7.001776e-07
0.421507 1.213732e-07
0.423099 7.049521e-07
0.424690 2.702627e-07
0.426282 4.986972e-07
0.427873 5.168712e-07
0.429465 1.776822e-07
0.431056 5.697597e-07
0.432648 1.443877e-07
0.434240 4.451685e-07
0.435831 3.724379e-07
0.437423 2.086528e-07
0.439014 4.546485e-07
0.440606 5.226479e-08
0.442197 3.903900e-07
0.443789 2.572936e-07
0.445380 2.219109e-07
0.446972 3.556102e-07
0.448563 1.488367e-08
0.450155 3.357711e-07
0.451747 1.646466e-07
0.453338 2.224395e-07
0.454930 2.695314e-07
0.456521 6.310076e-08
0.458113 2.819622e-07
0.459704 8.961032e-08
0.461296 2.135122e-07
0.462887 1.939748e-07
0.464479 9.658597e-08
0.466071 2.291635e-07
0.467662 2.863511e-08
0.469254 1.972630e-07
0.470845 1.270212e-07
0.472437 1.182567e-07
0.474028 1.773036e-07
0.475620 2.086160e-08
0.477211 1.750407e-07
0.478803 6.715603e-08
0.480394 1.301077e-07
0.481986 1.261434e-07
0.483578 6.073878e-08
0.485169 1.476306e-07
0.486761 1.318900e-08
0.488352 1.334416e-07
0.489944 7.533744e-08
0.491535 9.229035e-08
0.493127 1.153935e-07
0.494718 3.580066e-08
0.496310 1.290139e-07
0.497901 2.446896e-08
0.499493 1.163445e-07

